year,round,from_country,to_country,total_points,televoting_points,jury_points
2010,final,IS,CY,0,NA,NA
2010,final,IS,MD,0,NA,NA
2010,final,IS,IE,0,NA,NA
2010,final,IS,BY,0,NA,NA
2010,final,IS,GB,0,NA,NA
2010,final,IE,DE,8,NA,NA
2010,final,IE,TR,1,NA,NA
2010,final,IE,RO,7,NA,NA
2010,final,IE,DK,12,NA,NA
2010,final,IE,AZ,3,NA,NA
2010,final,IE,BE,10,NA,NA
2010,final,IE,AM,0,NA,NA
2010,final,IE,GR,0,NA,NA
2010,final,IE,GE,5,NA,NA
2010,final,IE,UA,0,NA,NA
2010,final,IE,RU,0,NA,NA
2010,final,IE,FR,6,NA,NA
2010,final,IE,RS,0,NA,NA
2010,final,IE,IL,0,NA,NA
2010,final,IE,ES,0,NA,NA
2010,final,IE,AL,0,NA,NA
2010,final,IE,BA,0,NA,NA
2010,final,IE,PT,0,NA,NA
2010,final,IE,IS,0,NA,NA
2010,final,IE,NO,2,NA,NA
2010,final,IE,CY,0,NA,NA
2010,final,IE,MD,0,NA,NA
2010,final,IE,BY,0,NA,NA
2010,final,IE,GB,4,NA,NA
2010,final,IL,DE,0,NA,NA
2010,final,IL,TR,0,NA,NA
2010,final,IL,RO,8,NA,NA
2010,final,IL,DK,4,NA,NA
2010,final,IL,AZ,7,NA,NA
2010,final,IL,BE,0,NA,NA
2010,final,IL,AM,12,NA,NA
2010,final,IL,GR,0,NA,NA
2010,final,IL,GE,5,NA,NA
2010,final,IL,UA,2,NA,NA
2010,final,IL,RU,10,NA,NA
2010,final,IL,FR,3,NA,NA
2010,final,IL,RS,0,NA,NA
2010,final,IL,ES,1,NA,NA
2010,final,IL,AL,0,NA,NA
2010,final,IL,BA,0,NA,NA
2010,final,IL,PT,0,NA,NA
2010,final,IL,IS,0,NA,NA
2010,final,IL,NO,0,NA,NA
2010,final,IL,CY,0,NA,NA
2010,final,IL,MD,0,NA,NA
2010,final,IL,IE,6,NA,NA
2010,final,IL,BY,0,NA,NA
2010,final,IL,GB,0,NA,NA
2010,final,LV,DE,12,NA,NA
2010,final,LV,TR,0,NA,NA
2010,final,LV,RO,3,NA,NA
2010,final,LV,DK,10,NA,NA
2010,final,LV,AZ,2,NA,NA
2010,final,LV,BE,4,NA,NA
2010,final,LV,AM,1,NA,NA
2010,final,LV,GR,0,NA,NA
2010,final,LV,GE,0,NA,NA
2010,final,LV,UA,7,NA,NA
2010,final,LV,RU,8,NA,NA
2010,final,LV,FR,0,NA,NA
2010,final,LV,RS,0,NA,NA
2010,final,LV,IL,0,NA,NA
2010,final,LV,ES,5,NA,NA
2010,final,LV,AL,0,NA,NA
2010,final,LV,BA,0,NA,NA
2010,final,LV,PT,6,NA,NA
2010,final,LV,IS,0,NA,NA
2010,final,LV,NO,0,NA,NA
2010,final,LV,CY,0,NA,NA
2010,final,LV,MD,0,NA,NA
2010,final,LV,IE,0,NA,NA
2010,final,LV,BY,0,NA,NA
2010,final,LV,GB,0,NA,NA
2010,final,LT,DE,10,NA,NA
2010,final,LT,TR,4,NA,NA
2010,final,LT,RO,2,NA,NA
2010,final,LT,DK,3,NA,NA
2010,final,LT,AZ,0,NA,NA
2010,final,LT,BE,7,NA,NA
2010,final,LT,AM,0,NA,NA
2010,final,LT,GR,0,NA,NA
2010,final,LT,GE,12,NA,NA
2010,final,LT,UA,6,NA,NA
2010,final,LT,RU,5,NA,NA
2010,final,LT,FR,0,NA,NA
2010,final,LT,RS,0,NA,NA
2010,final,LT,IL,0,NA,NA
2010,final,LT,ES,8,NA,NA
2010,final,LT,AL,0,NA,NA
2010,final,LT,BA,0,NA,NA
2010,final,LT,PT,0,NA,NA
2010,final,LT,IS,0,NA,NA
2010,final,LT,NO,0,NA,NA
2010,final,LT,CY,1,NA,NA
2010,final,LT,MD,0,NA,NA
2010,final,LT,IE,0,NA,NA
2010,final,LT,BY,0,NA,NA
2010,final,LT,GB,0,NA,NA
2010,final,MT,DE,4,NA,NA
2010,final,MT,TR,0,NA,NA
2010,final,MT,RO,5,NA,NA
2010,final,MT,DK,8,NA,NA
2010,final,MT,AZ,12,NA,NA
2010,final,MT,BE,10,NA,NA
2010,final,MT,AM,0,NA,NA
2010,final,MT,GR,7,NA,NA
2010,final,MT,GE,0,NA,NA
2010,final,MT,UA,0,NA,NA
2010,final,MT,RU,0,NA,NA
2010,final,MT,FR,2,NA,NA
2010,final,MT,RS,0,NA,NA
2010,final,MT,IL,0,NA,NA
2010,final,MT,ES,0,NA,NA
2010,final,MT,AL,0,NA,NA
2010,final,MT,BA,0,NA,NA
2010,final,MT,PT,1,NA,NA
2010,final,MT,IS,6,NA,NA
2010,final,MT,NO,3,NA,NA
2010,final,MT,CY,0,NA,NA
2010,final,MT,MD,0,NA,NA
2010,final,MT,IE,0,NA,NA
2010,final,MT,BY,0,NA,NA
2010,final,MT,GB,0,NA,NA
2010,final,MD,DE,0,NA,NA
2010,final,MD,TR,0,NA,NA
2010,final,MD,RO,12,NA,NA
2010,final,MD,DK,0,NA,NA
2010,final,MD,AZ,7,NA,NA
2010,final,MD,BE,0,NA,NA
2010,final,MD,AM,6,NA,NA
2010,final,MD,GR,2,NA,NA
2010,final,MD,GE,5,NA,NA
2010,final,MD,UA,8,NA,NA
2010,final,MD,RU,10,NA,NA
2010,final,MD,FR,0,NA,NA
2010,final,MD,RS,0,NA,NA
2010,final,MD,IL,1,NA,NA
2010,final,MD,ES,4,NA,NA
2010,final,MD,AL,0,NA,NA
2010,final,MD,BA,0,NA,NA
2010,final,MD,PT,0,NA,NA
2010,final,MD,IS,0,NA,NA
2010,final,MD,NO,0,NA,NA
2010,final,MD,CY,0,NA,NA
2010,final,MD,IE,0,NA,NA
2010,final,MD,BY,3,NA,NA
2010,final,MD,GB,0,NA,NA
2010,final,NL,DE,4,NA,NA
2010,final,NL,TR,8,NA,NA
2010,final,NL,RO,5,NA,NA
2010,final,NL,DK,2,NA,NA
2010,final,NL,AZ,0,NA,NA
2010,final,NL,BE,6,NA,NA
2010,final,NL,AM,12,NA,NA
2010,final,NL,GR,3,NA,NA
2010,final,NL,GE,0,NA,NA
2010,final,NL,UA,7,NA,NA
2010,final,NL,RU,0,NA,NA
2010,final,NL,FR,0,NA,NA
2010,final,NL,RS,1,NA,NA
2010,final,NL,IL,10,NA,NA
2010,final,NL,ES,0,NA,NA
2010,final,NL,AL,0,NA,NA
2010,final,NL,BA,0,NA,NA
2010,final,NL,PT,0,NA,NA
2010,final,NL,IS,0,NA,NA
2010,final,NL,NO,0,NA,NA
2010,final,NL,CY,0,NA,NA
2010,final,NL,MD,0,NA,NA
2010,final,NL,IE,0,NA,NA
2010,final,NL,BY,0,NA,NA
2010,final,NL,GB,0,NA,NA
2010,final,MK,DE,8,NA,NA
2010,final,MK,TR,10,NA,NA
2010,final,MK,RO,0,NA,NA
2010,final,MK,DK,2,NA,NA
2010,final,MK,AZ,3,NA,NA
2010,final,MK,BE,0,NA,NA
2010,final,MK,AM,4,NA,NA
2010,final,MK,GR,0,NA,NA
2010,final,MK,GE,5,NA,NA
2010,final,MK,UA,0,NA,NA
2010,final,MK,RU,0,NA,NA
2010,final,MK,FR,1,NA,NA
2010,final,MK,RS,7,NA,NA
2010,final,MK,IL,0,NA,NA
2010,final,MK,ES,0,NA,NA
2010,final,MK,AL,12,NA,NA
2010,final,MK,BA,6,NA,NA
2010,final,MK,PT,0,NA,NA
2010,final,MK,IS,0,NA,NA
2010,final,MK,NO,0,NA,NA
2010,final,MK,CY,0,NA,NA
2010,final,MK,MD,0,NA,NA
2010,final,MK,IE,0,NA,NA
2010,final,MK,BY,0,NA,NA
2010,final,MK,GB,0,NA,NA
2010,final,NO,DE,12,NA,NA
2010,final,NO,TR,2,NA,NA
2010,final,NO,RO,10,NA,NA
2010,final,NO,DK,8,NA,NA
2010,final,NO,AZ,7,NA,NA
2010,final,NO,BE,3,NA,NA
2010,final,NO,AM,0,NA,NA
2010,final,NO,GR,0,NA,NA
2010,final,NO,GE,1,NA,NA
2010,final,NO,UA,0,NA,NA
2010,final,NO,RU,0,NA,NA
2010,final,NO,FR,4,NA,NA
2010,final,NO,RS,0,NA,NA
